# This is a copy of the file produced by the Alaska Interagency Coordination Center (AICC)
# Chris Waigl, cwaigl@alaska.edu, July 2025
ID,FireSeason,Month,Day,SitReportDate,ProtectionUnit,NewFires,OutFires,ActiveFires,TotalFires,TotalAcres
482,2004,6,18,20040618,UYD,2,2,22,32,27705.4
483,2004,6,18,20040618,CRS,1,1,0,6,77.5
484,2004,6,18,20040618,DAS,0,0,1,8,28.7
485,2004,6,18,20040618,FAS,0,0,3,35,700.4
486,2004,6,18,20040618,HNS,0,0,0,3,1.2
487,2004,6,18,20040618,KKS,0,0,0,28,10.7
488,2004,6,18,20040618,MSS,1,1,5,50,51.4
490,2004,6,18,20040618,TAS,1,0,3,7,4676.3
491,2004,6,18,20040618,CGF,0,0,0,4,0.4
489,2004,6,18,20040618,SWS,0,0,1,4,147
492,2004,6,19,20040619,GAD,0,0,9,53,14022.8
493,2004,6,19,20040619,MID,0,0,4,7,2627.5
494,2004,6,19,20040619,TAD,0,5,6,23,4358.6
495,2004,6,19,20040619,UYD,2,1,23,34,63367.3
496,2004,6,19,20040619,CRS,0,0,0,6,77.5
497,2004,6,19,20040619,DAS,0,0,1,8,28.7
498,2004,6,19,20040619,FAS,0,0,3,35,2050.4
499,2004,6,19,20040619,HNS,0,0,0,3,1.2
500,2004,6,19,20040619,KKS,0,0,0,28,10.7
501,2004,6,19,20040619,MSS,0,0,5,50,51.4
503,2004,6,19,20040619,TAS,1,0,4,8,5091.3
504,2004,6,19,20040619,CGF,0,0,0,4,0.4
502,2004,6,19,20040619,SWS,0,0,1,4,147
505,2004,6,20,20040620,GAD,0,0,9,53,14297.8
506,2004,6,20,20040620,MID,0,1,3,7,3202.5
507,2004,6,20,20040620,TAD,0,0,6,23,4358.6
508,2004,6,20,20040620,UYD,0,3,20,34,86698.2
509,2004,6,20,20040620,CRS,0,0,0,6,77.5
510,2004,6,20,20040620,DAS,0,0,1,8,28.7
511,2004,6,20,20040620,FAS,0,1,2,35,4050.4
512,2004,6,20,20040620,HNS,0,0,0,3,1.2
513,2004,6,20,20040620,KKS,0,0,0,28,10.7
514,2004,6,20,20040620,MSS,2,0,7,52,51.6
516,2004,6,20,20040620,TAS,0,0,4,8,9691.3
517,2004,6,20,20040620,CGF,0,0,0,4,0.4
515,2004,6,20,20040620,SWS,0,0,1,4,155
518,2004,6,21,20040621,GAD,2,0,11,55,14298.2
519,2004,6,21,20040621,MID,0,0,3,7,3202.5
520,2004,6,21,20040621,TAD,0,1,5,23,4408.6
521,2004,6,21,20040621,UYD,1,0,21,35,106072.2
522,2004,6,21,20040621,CRS,0,0,0,6,77.5
523,2004,6,21,20040621,DAS,0,0,1,8,28.7
524,2004,6,21,20040621,FAS,1,1,2,36,6250.5
525,2004,6,21,20040621,HNS,0,0,0,3,1.2
526,2004,6,21,20040621,KKS,2,1,1,30,11
527,2004,6,21,20040621,MSS,4,4,8,57,53.4
529,2004,6,21,20040621,TAS,1,0,5,9,9739.3
530,2004,6,21,20040621,CGF,1,1,0,5,0.5
528,2004,6,21,20040621,SWS,0,1,0,4,155
531,2004,6,22,20040622,GAD,0,0,11,55,14691.9
532,2004,6,22,20040622,MID,0,0,3,7,3202.5
533,2004,6,22,20040622,TAD,0,0,5,23,4408.6
534,2004,6,22,20040622,UYD,2,0,23,37,124923.2
535,2004,6,22,20040622,CRS,0,0,0,6,77.5
536,2004,6,22,20040622,DAS,1,1,1,9,28.8
537,2004,6,22,20040622,FAS,2,1,3,38,13357.6
538,2004,6,22,20040622,HNS,0,0,0,3,1.2
539,2004,6,22,20040622,KKS,0,1,0,30,11
540,2004,6,22,20040622,MSS,5,7,9,63,55.9
542,2004,6,22,20040622,TAS,1,0,6,10,22291.3
543,2004,6,22,20040622,CGF,0,0,0,5,0.5
541,2004,6,22,20040622,SWS,0,0,0,4,155
544,2004,6,23,20040623,GAD,0,0,11,55,14691.9
545,2004,6,23,20040623,MID,0,0,3,7,4002.5
546,2004,6,23,20040623,TAD,0,1,4,23,5208.6
547,2004,6,23,20040623,UYD,2,1,24,39,177366.4
548,2004,6,23,20040623,CRS,0,0,0,6,77.5
549,2004,6,23,20040623,DAS,0,0,1,9,28.8
550,2004,6,23,20040623,FAS,0,0,3,38,17521.6
551,2004,6,23,20040623,HNS,0,0,0,3,1.2
552,2004,6,23,20040623,KKS,1,0,1,31,11.8
553,2004,6,23,20040623,MSS,2,3,8,63,56.5
555,2004,6,23,20040623,TAS,1,1,6,11,61180.3
556,2004,6,23,20040623,CGF,0,0,0,5,0.5
554,2004,6,23,20040623,SWS,0,0,0,4,155
557,2004,6,24,20040624,GAD,0,0,11,55,14725.3
558,2004,6,24,20040624,MID,0,0,3,7,4602.7
559,2004,6,24,20040624,TAD,0,1,3,23,5208.6
560,2004,6,24,20040624,UYD,0,4,20,39,227490
561,2004,6,24,20040624,CRS,0,0,0,6,77.5
562,2004,6,24,20040624,DAS,0,1,0,9,28.8
563,2004,6,24,20040624,FAS,1,0,4,39,20400.6
564,2004,6,24,20040624,HNS,0,0,0,3,1.2
565,2004,6,24,20040624,KKS,0,0,1,31,11.1
566,2004,6,24,20040624,MSS,3,6,5,66,56.7
568,2004,6,24,20040624,TAS,0,0,6,11,77896.3
569,2004,6,24,20040624,CGF,0,0,0,5,0.5
567,2004,6,24,20040624,SWS,0,0,0,4,155
570,2004,6,25,20040625,GAD,1,1,11,56,14727.1
571,2004,6,25,20040625,MID,0,0,3,7,4602.7
572,2004,6,25,20040625,TAD,0,1,2,23,5208.6
573,2004,6,25,20040625,UYD,0,0,20,39,246212
574,2004,6,25,20040625,CRS,1,0,1,7,137.5
575,2004,6,25,20040625,DAS,0,0,0,9,28.8
576,2004,6,25,20040625,FAS,3,3,4,42,32957.9
577,2004,6,25,20040625,HNS,0,0,0,3,1.2
578,2004,6,25,20040625,KKS,0,1,0,31,11.1
579,2004,6,25,20040625,MSS,1,1,5,67,57.2
581,2004,6,25,20040625,TAS,1,1,6,12,74896.6
582,2004,6,25,20040625,CGF,1,1,0,6,0.6
580,2004,6,25,20040625,SWS,0,0,0,4,155
583,2004,6,26,20040626,GAD,0,0,11,56,14727.1
584,2004,6,26,20040626,MID,0,0,3,7,6246.7
585,2004,6,26,20040626,TAD,0,0,2,23,4290.6
586,2004,6,26,20040626,UYD,0,1,19,39,285903
587,2004,6,26,20040626,CRS,0,0,1,7,137.7
588,2004,6,26,20040626,DAS,0,0,0,9,28.8
589,2004,6,26,20040626,FAS,1,0,5,43,44087
590,2004,6,26,20040626,HNS,0,0,0,3,1.2
591,2004,6,26,20040626,KKS,0,0,0,31,11.1
592,2004,6,26,20040626,MSS,5,3,7,72,114
594,2004,6,26,20040626,TAS,0,0,6,12,74310.6
595,2004,6,26,20040626,CGF,0,0,0,6,0.6
593,2004,6,26,20040626,SWS,0,0,0,4,155
596,2004,6,27,20040627,GAD,0,0,11,56,14727.1
597,2004,6,27,20040627,MID,0,0,3,7,6246.7
598,2004,6,27,20040627,TAD,1,0,3,24,4449.6
599,2004,6,27,20040627,UYD,4,0,23,43,384308
600,2004,6,27,20040627,CRS,0,0,1,7,137.7
601,2004,6,27,20040627,DAS,0,0,0,9,28.8
602,2004,6,27,20040627,FAS,0,1,4,43,64429
603,2004,6,27,20040627,HNS,1,1,0,4,1.3
604,2004,6,27,20040627,KKS,0,0,0,31,11.1
605,2004,6,27,20040627,MSS,0,0,7,72,114
607,2004,6,27,20040627,TAS,0,0,6,12,151085.6
608,2004,6,27,20040627,CGF,0,0,0,6,0.6
606,2004,6,27,20040627,SWS,0,0,0,4,155
609,2004,6,28,20040628,GAD,0,0,11,56,14727.1
610,2004,6,28,20040628,MID,0,0,3,7,6246.7
611,2004,6,28,20040628,TAD,0,1,2,24,4449.1
612,2004,6,28,20040628,UYD,0,1,22,43,494056
613,2004,6,28,20040628,CRS,1,1,1,8,116.1
614,2004,6,28,20040628,DAS,0,0,1,10,18028.8
615,2004,6,28,20040628,FAS,1,2,2,43,64429
616,2004,6,28,20040628,HNS,0,0,0,4,1.3
617,2004,6,28,20040628,KKS,0,0,0,31,11.1
618,2004,6,28,20040628,MSS,0,0,7,72,119
620,2004,6,28,20040628,TAS,0,0,6,12,220160
621,2004,6,28,20040628,CGF,0,0,0,6,0.6
619,2004,6,28,20040628,SWS,0,0,0,4,155
622,2004,6,29,20040629,GAD,1,1,11,57,14877.1
623,2004,6,29,20040629,MID,0,0,3,7,6246.7
624,2004,6,29,20040629,TAD,0,0,2,24,4449.1
625,2004,6,29,20040629,UYD,0,0,22,43,504916
626,2004,6,29,20040629,CRS,0,0,1,8,116.1
627,2004,6,29,20040629,DAS,0,0,1,10,21028.8
628,2004,6,29,20040629,FAS,1,1,2,44,66712.2
629,2004,6,29,20040629,HNS,0,0,0,4,1.3
630,2004,6,29,20040629,KKS,0,0,0,31,11.1
631,2004,6,29,20040629,MSS,0,0,7,72,119
633,2004,6,29,20040629,TAS,0,0,6,12,220179.6
634,2004,6,29,20040629,CGF,1,1,0,9,0.9
632,2004,6,29,20040629,SWS,2,0,2,6,159
635,2004,6,30,20040630,GAD,0,0,11,57,14877.1
636,2004,6,30,20040630,MID,0,0,3,7,6246.7
637,2004,6,30,20040630,TAD,0,0,2,24,6506.1
638,2004,6,30,20040630,UYD,2,0,24,45,552507
639,2004,6,30,20040630,CRS,0,0,1,8,116.1
640,2004,6,30,20040630,DAS,0,0,1,10,28716.8
641,2004,6,30,20040630,FAS,0,0,2,44,117651.2
642,2004,6,30,20040630,HNS,0,0,0,4,1.3
643,2004,6,30,20040630,KKS,0,0,0,31,11.1
644,2004,6,30,20040630,MSS,0,0,7,72,119
646,2004,6,30,20040630,TAS,1,0,7,13,250934.6
647,2004,6,30,20040630,CGF,0,0,0,9,0.9
645,2004,6,30,20040630,SWS,0,0,2,6,215
648,2004,7,1,20040701,GAD,0,0,11,57,15087.1
649,2004,7,1,20040701,MID,0,0,3,7,6246.7
650,2004,7,1,20040701,TAD,0,0,2,24,6506.1
651,2004,7,1,20040701,UYD,0,0,24,45,584181
652,2004,7,1,20040701,CRS,0,0,1,8,116.1
653,2004,7,1,20040701,DAS,0,0,1,10,35028.8
654,2004,7,1,20040701,FAS,0,0,2,44,225087.2
655,2004,7,1,20040701,HNS,0,0,0,4,1.3
656,2004,7,1,20040701,KKS,1,0,1,32,11.6
657,2004,7,1,20040701,MSS,0,0,7,72,119
659,2004,7,1,20040701,TAS,0,0,7,13,280934.6
660,2004,7,1,20040701,CGF,0,0,0,9,0.9
658,2004,7,1,20040710,SWS,0,0,2,6,215
661,2004,7,2,20040702,GAD,0,0,11,57,15087.1
662,2004,7,2,20040702,MID,0,0,3,7,6246.7
663,2004,7,2,20040702,TAD,0,0,2,24,25899.1
664,2004,7,2,20040702,UYD,0,0,25,46,590512
665,2004,7,2,20040702,CRS,0,0,1,8,116.1
666,2004,7,2,20040702,DAS,0,0,1,10,35028.8
667,2004,7,2,20040702,FAS,0,0,2,44,225087.2
668,2004,7,2,20040702,HNS,0,0,0,4,1.3
669,2004,7,2,20040702,KKS,0,0,1,32,11.6
670,2004,7,2,20040702,MSS,1,1,7,73,119.1
672,2004,7,2,20040702,TAS,1,1,7,14,357357.7
673,2004,7,2,20040702,CGF,0,0,0,9,0.9
671,2004,7,2,20040702,SWS,0,0,2,6,215
674,2004,7,3,20040703,GAD,0,0,11,57,15087.1
675,2004,7,3,20040703,MID,0,0,3,7,6246.7
676,2004,7,3,20040703,TAD,0,0,2,24,25899.1
677,2004,7,3,20040703,UYD,0,0,25,46,924752
678,2004,7,3,20040703,CRS,0,0,1,8,116.1
679,2004,7,3,20040703,DAS,1,0,2,11,92480.8
680,2004,7,3,20040703,FAS,2,2,2,46,280322.4
681,2004,7,3,20040703,HNS,0,0,0,4,1.3
682,2004,7,3,20040703,KKS,0,1,0,32,11.6
683,2004,7,3,20040703,MSS,0,2,5,73,119.1
685,2004,7,3,20040703,TAS,0,0,7,14,381887.7
686,2004,7,3,20040703,CGF,0,0,0,9,0.9
684,2004,7,3,20040703,SWS,0,0,2,6,535
687,2004,7,4,20040704,GAD,0,3,8,57,15597.1
688,2004,7,4,20040704,MID,0,0,3,7,6246.7
689,2004,7,4,20040704,TAD,0,0,2,24,25899.1
690,2004,7,4,20040704,UYD,2,0,27,48,953411
691,2004,7,4,20040704,CRS,0,1,0,8,116.1
692,2004,7,4,20040704,DAS,0,0,2,11,92480.8
693,2004,7,4,20040704,FAS,0,0,2,46,306087.4
694,2004,7,4,20040704,HNS,0,0,0,4,1.3
695,2004,7,4,20040704,KKS,0,0,0,32,11.6
696,2004,7,4,20040704,MSS,2,0,7,74,119.2
698,2004,7,4,20040704,TAS,2,0,9,16,440930.9
699,2004,7,4,20040704,CGF,0,0,0,9,0.9
697,2004,7,4,20040704,SWS,0,0,2,6,535
700,2004,7,5,20040705,GAD,0,0,8,57,15597.1
701,2004,7,5,20040705,MID,1,0,4,8,6246.8
702,2004,7,5,20040705,TAD,0,0,2,24,82649.1
703,2004,7,5,20040705,UYD,3,0,30,51,1034474
704,2004,7,5,20040705,CRS,0,0,0,8,116.1
705,2004,7,5,20040705,DAS,0,0,2,11,92030.8
706,2004,7,5,20040705,FAS,4,1,5,50,308889.8
707,2004,7,5,20040705,HNS,0,0,0,4,1.3
708,2004,7,5,20040705,KKS,0,0,0,32,11.6
709,2004,7,5,20040705,MSS,1,0,9,76,119.4
711,2004,7,5,20040705,TAS,0,1,8,16,490923.3
712,2004,7,5,20040705,CGF,0,0,0,9,0.9
710,2004,7,5,20040705,SWS,0,0,2,6,535
713,2004,7,6,20040706,GAD,0,0,8,57,15597.1
714,2004,7,6,20040706,MID,0,0,4,9,6246.9
715,2004,7,6,20040706,TAD,0,0,2,24,82649.1
716,2004,7,6,20040706,UYD,2,0,32,53,1056848.3
717,2004,7,6,20040706,CRS,0,0,0,8,116.1
718,2004,7,6,20040706,DAS,0,0,2,11,115533.8
719,2004,7,6,20040706,FAS,0,0,5,50,313447.8
720,2004,7,6,20040706,HNS,0,0,0,4,1.3
721,2004,7,6,20040706,KKS,1,0,1,33,14.6
722,2004,7,6,20040706,MSS,1,2,8,77,119.4
724,2004,7,6,20040706,TAS,0,0,9,16,491115.3
725,2004,7,6,20040706,CGF,0,0,0,9,0.9
723,2004,7,6,20040706,SWS,0,0,2,6,535
726,2004,7,7,20040707,GAD,0,0,8,57,15637.1
727,2004,7,7,20040707,MID,0,0,4,9,6246.9
728,2004,7,7,20040707,TAD,2,0,4,26,84151.1
729,2004,7,7,20040707,UYD,3,0,35,56,1096488.4
730,2004,7,7,20040707,CRS,1,1,0,9,116.2
731,2004,7,7,20040707,DAS,0,0,2,11,115533.8
732,2004,7,7,20040707,FAS,0,0,5,50,313447.8
733,2004,7,7,20040707,HNS,0,0,0,4,1.3
734,2004,7,7,20040707,KKS,0,0,1,33,46.6
735,2004,7,7,20040707,MSS,1,1,7,77,119.4
737,2004,7,7,20040707,TAS,0,0,9,16,491115.3
738,2004,7,7,20040707,CGF,0,0,0,9,0.9
736,2004,7,7,20040707,SWS,0,0,2,6,535
739,2004,7,8,20040708,GAD,0,5,3,57,15637.1
740,2004,7,8,20040708,MID,0,0,4,9,6246.9
741,2004,7,8,20040708,TAD,1,0,5,27,84759.4
742,2004,7,8,20040708,UYD,2,0,37,58,1120466.4
743,2004,7,8,20040708,CRS,0,0,0,9,116.2
744,2004,7,8,20040708,DAS,0,1,1,11,131913.8
745,2004,7,8,20040708,FAS,0,0,5,50,316447.8
746,2004,7,8,20040708,HNS,0,0,0,4,1.3
747,2004,7,8,20040708,KKS,0,0,1,33,61.6
748,2004,7,8,20040708,MSS,4,6,4,81,119.9
750,2004,7,8,20040708,TAS,0,0,9,16,508530.3
751,2004,7,8,20040708,CGF,1,0,1,10,1
749,2004,7,8,20040708,SWS,1,0,3,7,537
752,2004,7,9,20040709,GAD,1,0,4,58,16767.1
753,2004,7,9,20040709,MID,0,0,4,9,11102.9
754,2004,7,9,20040709,TAD,0,0,5,27,84949.4
755,2004,7,9,20040709,UYD,0,0,37,58,1120806.3
756,2004,7,9,20040709,CRS,0,0,0,9,116.2
757,2004,7,9,20040709,DAS,0,0,1,11,132452.8
758,2004,7,9,20040709,FAS,0,1,4,50,336147.8
759,2004,7,9,20040709,HNS,0,0,0,4,1.3
760,2004,7,9,20040709,KKS,0,0,1,33,61.6
761,2004,7,9,20040709,MSS,1,4,1,82,120
763,2004,7,9,20040709,TAS,1,0,10,17,537888.8
764,2004,7,9,20040709,CGF,0,0,1,10,1
762,2004,7,9,20040709,SWS,0,0,3,7,537
765,2004,7,10,20040710,GAD,0,0,4,58,16767.1
766,2004,7,10,20040710,MID,0,0,4,9,11102.9
767,2004,7,10,20040710,TAD,0,1,4,27,142362.4
768,2004,7,10,20040710,UYD,1,0,38,59,1151732.9
769,2004,7,10,20040710,CRS,1,1,0,10,116.3
770,2004,7,10,20040710,DAS,0,0,1,11,132452.8
771,2004,7,10,20040710,FAS,1,1,4,51,338547.9
772,2004,7,10,20040710,HNS,0,0,0,4,1.3
773,2004,7,10,20040710,KKS,1,1,1,34,107.6
774,2004,7,10,20040710,MSS,2,0,3,84,120.2
776,2004,7,10,20040710,TAS,1,1,10,18,563580.9
777,2004,7,10,20040710,CGF,0,0,0,10,1
775,2004,7,10,20040710,SWS,0,1,2,7,537
778,2004,7,11,20040711,GAD,0,0,4,58,16767.1
779,2004,7,11,20040711,MID,0,0,4,9,11102.9
780,2004,7,11,20040711,TAD,0,0,4,27,144731.4
781,2004,7,11,20040711,UYD,1,0,37,60,1168216.9
782,2004,7,11,20040711,CRS,1,1,0,11,116.4
783,2004,7,11,20040711,DAS,0,0,1,11,132452.8
784,2004,7,11,20040711,FAS,0,0,4,51,340047.9
785,2004,7,11,20040711,HNS,0,0,0,4,1.3
786,2004,7,11,20040711,KKS,1,0,2,35,107.7
787,2004,7,11,20040711,MSS,2,0,5,86,120.4
789,2004,7,11,20040711,TAS,0,0,10,18,568833.9
790,2004,7,11,20040711,CGF,0,0,0,10,1
788,2004,7,11,20040711,SWS,0,2,0,7,537
791,2004,7,12,20040712,GAD,0,1,3,58,45487.1
792,2004,7,12,20040712,MID,0,1,3,10,11112.4
793,2004,7,12,20040712,TAD,0,0,4,27,193610.4
794,2004,7,12,20040712,UYD,1,2,35,61,1208522.9
795,2004,7,12,20040712,CRS,0,0,0,11,116.4
796,2004,7,12,20040712,DAS,0,0,1,11,133252.8
797,2004,7,12,20040712,FAS,2,0,5,54,340858.3
798,2004,7,12,20040712,HNS,0,0,0,4,1.3
799,2004,7,12,20040712,KKS,1,2,1,37,107.8
800,2004,7,12,20040712,MSS,0,1,2,87,120.5
802,2004,7,12,20040712,TAS,0,0,10,18,652624.9
803,2004,7,12,20040712,CGF,0,0,0,11,1.1
801,2004,7,12,20040712,SWS,1,0,1,8,537.5
804,2004,7,13,20040713,GAD,0,0,3,58,45487.1
805,2004,7,13,20040713,MID,0,0,3,10,11112.4
806,2004,7,13,20040713,TAD,0,0,4,27,193610.4
807,2004,7,13,20040713,UYD,0,1,35,61,1208522.9
808,2004,7,13,20040713,CRS,0,0,0,11,116.4
809,2004,7,13,20040713,DAS,0,0,1,11,133252.8
810,2004,7,13,20040713,FAS,1,2,5,54,340858.3
811,2004,7,13,20040713,HNS,0,0,0,4,1.3
812,2004,7,13,20040713,KKS,1,0,2,37,107.8
813,2004,7,13,20040713,MSS,1,2,3,87,120.5
815,2004,7,13,20040713,TAS,0,0,10,18,652624.9
816,2004,7,13,20040713,CGF,1,0,1,11,1.1
814,2004,7,13,20040713,SWS,0,0,1,8,537.5
817,2004,7,14,20040714,GAD,0,0,3,58,104702.1
818,2004,7,14,20040714,MID,0,0,3,10,11122.5
819,2004,7,14,20040714,TAD,0,0,4,27,277679.4
820,2004,7,14,20040714,UYD,1,0,36,62,1253345.4
821,2004,7,14,20040714,CRS,0,0,0,11,116.4
822,2004,7,14,20040714,DAS,0,0,1,11,133252.8
823,2004,7,14,20040714,FAS,2,2,5,57,366628.5
824,2004,7,14,20040714,HNS,0,0,0,4,1.3
825,2004,7,14,20040714,KKS,1,1,1,37,107.9
826,2004,7,14,20040714,MSS,5,3,5,92,121.7
828,2004,7,14,20040714,TAS,1,0,11,19,744055.9
829,2004,7,14,20040714,CGF,0,0,1,11,1.1
827,2004,7,14,20040714,SWS,0,1,0,8,537.1
830,2004,7,15,20040715,GAD,0,0,3,58,104702.1
831,2004,7,15,20040715,MID,0,0,3,10,11500.5
832,2004,7,15,20040715,TAD,0,0,5,28,293272.5
833,2004,7,15,20040715,UYD,0,0,37,63,1468061.9
834,2004,7,15,20040715,CRS,0,0,0,11,116.4
835,2004,7,15,20040715,DAS,0,0,1,11,133830.8
836,2004,7,15,20040715,FAS,2,1,6,58,380908.7
837,2004,7,15,20040715,HNS,0,0,0,4,1.3
838,2004,7,15,20040715,KKS,3,1,3,40,108.4
839,2004,7,15,20040715,MSS,0,0,5,92,121.7
841,2004,7,15,20040715,TAS,0,0,11,19,744055.9
842,2004,7,15,20040715,CGF,0,1,1,11,1.1
840,2004,7,15,20040715,SWS,0,0,0,8,537.1
843,2004,7,16,20040716,GAD,6,0,9,64,105519.1
844,2004,7,16,20040716,MID,0,0,3,10,11500.5
845,2004,7,16,20040716,TAD,0,1,4,28,293373.5
846,2004,7,16,20040716,UYD,1,0,38,64,1558536.9
847,2004,7,16,20040716,CRS,0,0,0,11,116.4
848,2004,7,16,20040716,DAS,0,0,1,11,133830.8
849,2004,7,16,20040716,FAS,0,0,6,58,380908.7
850,2004,7,16,20040716,HNS,0,0,0,4,1.3
851,2004,7,16,20040716,KKS,0,0,3,40,108.4
852,2004,7,16,20040716,MSS,2,1,6,94,121.9
854,2004,7,16,20040716,TAS,0,0,11,19,752668.9
855,2004,7,16,20040716,CGF,0,0,1,11,1.1
853,2004,7,16,20040716,SWS,4,0,4,12,782.1
856,2004,7,17,20040717,GAD,7,0,16,72,105527.4
857,2004,7,17,20040717,MID,0,0,3,10,11500.5
858,2004,7,17,20040717,TAD,2,0,7,31,298586.5
859,2004,7,17,20040717,UYD,0,0,37,63,1610557.9
860,2004,7,17,20040717,CRS,3,1,3,15,121.5
861,2004,7,17,20040717,DAS,0,0,1,11,135030.8
862,2004,7,17,20040717,FAS,4,0,10,62,416515.8
863,2004,7,17,20040717,HNS,0,0,0,4,1.3
864,2004,7,17,20040717,KKS,1,1,3,41,108.6
865,2004,7,17,20040717,MSS,3,3,6,97,122.2
867,2004,7,17,20040717,TAS,0,0,11,19,784647.9
868,2004,7,17,20040717,CGF,0,0,1,11,1.1
866,2004,7,17,20040717,SWS,0,0,4,12,1747.1
869,2004,7,18,20040718,GAD,1,2,15,72,140855.6
870,2004,7,18,20040718,MID,1,0,4,11,11533.5
871,2004,7,18,20040718,TAD,0,0,7,31,298858.5
872,2004,7,18,20040718,UYD,1,0,38,64,1678295.9
873,2004,7,18,20040718,CRS,0,0,3,15,131.7
874,2004,7,18,20040718,DAS,0,0,1,11,141396.8
875,2004,7,18,20040718,FAS,5,0,15,67,422731.8
876,2004,7,18,20040718,HNS,0,0,0,4,1.3
877,2004,7,18,20040718,KKS,0,0,3,41,108.6
878,2004,7,18,20040718,MSS,0,1,5,97,122.2
880,2004,7,18,20040718,TAS,0,0,11,19,807578.9
881,2004,7,18,20040718,CGF,0,0,1,11,1.1
879,2004,7,18,20040718,SWS,0,0,4,12,1378.1
882,2004,7,19,20040719,GAD,1,0,16,73,140955.6
883,2004,7,19,20040719,MID,0,0,4,11,11535.5
884,2004,7,19,20040719,TAD,2,0,9,33,299168.5
885,2004,7,19,20040719,UYD,0,0,38,64,1678413.9
886,2004,7,19,20040719,CRS,0,1,2,16,131.7
887,2004,7,19,20040719,DAS,0,0,1,11,141396.8
888,2004,7,19,20040719,FAS,0,2,13,67,475961.3
889,2004,7,19,20040719,HNS,0,0,0,4,1.3
890,2004,7,19,20040719,KKS,0,0,3,41,108.6
891,2004,7,19,20040719,MSS,0,0,5,97,122.2
893,2004,7,19,20040719,TAS,0,0,11,19,832681.9
894,2004,7,19,20040719,CGF,0,0,1,11,1.1
892,2004,7,19,20040719,SWS,0,0,4,12,1423.1
895,2004,7,20,20040720,GAD,0,1,15,73,142718.6
896,2004,7,20,20040720,MID,0,0,4,11,11535.5
897,2004,7,20,20040720,TAD,2,1,11,36,422210.5
898,2004,7,20,20040720,UYD,1,1,38,65,1696800.9
899,2004,7,20,20040720,CRS,2,1,3,17,132.2
900,2004,7,20,20040720,DAS,1,1,1,12,141396.8
901,2004,7,20,20040720,FAS,2,1,13,68,486731.9
902,2004,7,20,20040720,HNS,0,0,0,4,1.3
903,2004,7,20,20040720,KKS,0,1,2,41,108.6
904,2004,7,20,20040720,MSS,0,0,5,97,122.2
906,2004,7,20,20040720,TAS,1,2,10,20,832682
907,2004,7,20,20040720,CGF,0,0,1,11,1.1
905,2004,7,20,20040720,SWS,2,0,6,14,1468.6
908,2004,7,21,20040721,GAD,1,1,15,74,208768.6
909,2004,7,21,20040721,MID,0,0,4,11,11535.5
910,2004,7,21,20040721,TAD,1,0,12,37,423734.5
911,2004,7,21,20040721,UYD,0,0,38,65,1736782.9
912,2004,7,21,20040721,CRS,1,0,4,18,222
913,2004,7,21,20040721,DAS,0,0,1,12,141396.9
914,2004,7,21,20040721,FAS,0,0,14,69,491231.9
915,2004,7,21,20040721,HNS,0,0,0,4,1.3
916,2004,7,21,20040721,KKS,1,1,2,42,108.7
917,2004,7,21,20040721,MSS,1,1,5,99,122.3
919,2004,7,21,20040721,TAS,1,0,13,21,850398.4
920,2004,7,21,20040721,CGF,0,0,1,11,1.1
918,2004,7,21,20040721,SWS,2,0,8,16,1530.2
921,2004,7,22,20040722,GAD,1,1,15,75,214404.6
922,2004,7,22,20040722,MID,0,0,4,11,11535.5
923,2004,7,22,20040722,TAD,1,0,13,38,454791.5
924,2004,7,22,20040722,UYD,1,1,38,66,1753879.9
925,2004,7,22,20040722,CRS,0,1,3,18,222
926,2004,7,22,20040722,DAS,2,0,3,14,148391.4
927,2004,7,22,20040722,FAS,0,0,14,69,496499.9
928,2004,7,22,20040722,HNS,0,0,0,4,1.3
929,2004,7,22,20040722,KKS,1,2,1,43,108.8
930,2004,7,22,20040722,MSS,2,1,6,100,122.5
932,2004,7,22,20040722,TAS,2,0,15,23,852978.6
933,2004,7,22,20040722,CGF,0,0,1,11,1.1
931,2004,7,22,20040722,SWS,1,0,9,17,2205.2
934,2004,7,23,20040723,GAD,1,0,16,76,219075.1
935,2004,7,23,20040723,MID,0,0,4,11,11535.5
936,2004,7,23,20040723,TAD,0,0,13,38,455870.5
937,2004,7,23,20040723,UYD,0,0,38,66,1780505.9
938,2004,7,23,20040723,CRS,1,0,4,19,222.1
939,2004,7,23,20040723,DAS,0,0,3,14,148391.4
940,2004,7,23,20040723,FAS,0,0,14,69,496431.9
941,2004,7,23,20040723,HNS,1,0,1,5,1.4
942,2004,7,23,20040723,KKS,0,0,1,43,108.8
943,2004,7,23,20040723,MSS,0,0,6,100,122.5
945,2004,7,23,20040723,TAS,0,5,10,23,856001.6
946,2004,7,23,20040723,CGF,0,0,1,11,1.1
944,2004,7,23,20040723,SWS,1,0,9,17,2636.6
947,2004,7,24,20040724,GAD,0,0,16,76,280274.9
948,2004,7,24,20040724,MID,0,0,4,11,11535.5
949,2004,7,24,20040724,TAD,0,0,13,38,456330.5
950,2004,7,24,20040724,UYD,0,0,38,66,1780505.9
951,2004,7,24,20040724,CRS,0,0,40,19,222.1
952,2004,7,24,20040724,DAS,0,0,3,14,151117.4
953,2004,7,24,20040724,FAS,0,0,14,69,498581.9
954,2004,7,24,20040724,HNS,0,0,0,5,1.4
955,2004,7,24,20040724,KKS,0,0,1,43,108.8
